0.11  50.238297614976
0.23  23.177951234204
0.42  12.659788224703
0.68  3.5812890459023
1.04  1.757967437719
1.77  1.0742272802782
2.99  0.57449644128876
3.7  0.42592359210573
5.64  0.34690026249889
6.43  0.21054085477384
8.29  0.14790255684152
10.96  0.11484289049279
12.37  0.072137846343984
14.87  0.049252969769734
18.11  0.024435773430608
19.98  0.015412840481039
23.94  0.0067786604546701
28.29  0.0042436995347092
32  0.0025143036060373
38  0.0018398933074244
41.68  0.0013273531877783
46.72  0.00085799035195121
52.96  0.00053167906112768
58.4  0.00036042319146729
65.91  0.00025854359904266
74.11  0.00018561507887085
86.46  0.0001248430776676
95.95  7.322784149253e-05
