0.19  1.4399398168678
0.42  0.98595615681922
0.93  0.6091308051609
1.76  0.44356709062933
3.23  0.33172948190909
5.47  0.23975767620655
8.49  0.17269932035923
12.43  0.12387564493644
17.27  0.091449331753215
23.1  0.066197720106574
30.32  0.049820609291222
39.29  0.036380302381431
50.32  0.027603649112012
63.97  0.020299126572016
80.8  0.015382216701828
100.26  0.011461723773571
123.02  0.0088159776569921
150.14  0.0066017894341353
180.17  0.0051213660138675
214.82  0.0038724234672839
252.57  0.00301016928837
296.43  0.0022892506540391
344.11  0.0018040856695284
399.21  0.0013665061903931
459.89  0.0010803000776395
529.47  0.00082390060282851
