0.06  73.582952470438
0.22  53.79266075855
0.53  21.461116545769
1.19  14.467995106485
2.02  10.640219143849
3.65  6.1795810279294
6.43  4.950601747734
10.36  4.5694760017865
15.75  3.7844614851175
24.01  2.8299133936297
33.73  1.9848489544234
45.65  1.477218154146
60.45  1.0938381922061
78.18  0.7754064340278
99.05  0.59528942757958
126.36  0.4270008898055
156.08  0.31813079132324
196.28  0.21048347632853
239.4  0.16196186328905
290.66  0.11056670910404
350.3  0.081743117126337
421.31  0.055776205882042
495.7  0.044433103262942
587.32  0.029329610505906
679.04  0.028034768141819
790.91  0.018161457645515
906.85  0.012554595552841
1039.77  0.0087362435733086
