151  42.637049233734
239  17.938992353832
329  12.911542129837
369  10.709845965485
625  7.782041854679
783  6.9267072697426
975  6.2319193728139
1251  5.6441432468338
1811  3.6222206295992
2289  2.8240342839694
2833  2.1582948969404
3481  1.7139854527991
4337  1.2325332502004
5285  0.96444859608644
6627  0.7202682687266
7839  0.56453981553891
9405  0.45530962051159
11505  0.3611806426099
12385  0.33614872796139
16541  0.24578008405427
17361  0.23242889011237
24341  0.15727170328641
27977  0.13385852161907
32735  0.11253687328318
39409  0.092959837095105
46827  0.077626090233158
