0.15  42.637049233734
0.55  28.182790123735
1.09  13.462938659958
1.81  8.5378924320069
3.14  5.9950072765041
6.14  5.1863913570991
12.59  4.9655511839828
20.07  4.7588822791239
35.42  2.3564546235648
52.29  1.6275870440364
83.33  1.2656630117737
129.59  0.92164150689656
182.91  0.76405319979067
243.78  0.6090420811832
313.44  0.42959018264774
389.29  0.35593705246338
467.27  0.26099095223525
551.06  0.20138123323368
641.77  0.13239769627778
744.81  0.10333672155806
847.5  0.072873593365574
965.12  0.053297414860284
1091.62  0.040226420433691
1227.22  0.028756685345984
1378.53  0.020637955238338
1536.49  0.017890579537219
1713.63  0.010671999494927
