49  91.2966598234
69  64.652325879994
97  46.880624101749
121  31.908266230877
141  24.355714522399
161  18.840743766488
193  14.077912771326
229  10.986021306735
249  9.8155566613611
273  8.7219288950949
297  7.8709650590907
321  7.1148090225532
345  6.5047834598482
361  6.2583139616341
373  6.1765263885586
389  5.9206284622824
405  5.6999723238065
429  5.2884534644573
453  4.9498060858063
473  4.6927025231189
501  4.3904061127472
525  4.1445735772268
549  3.8835810729604
581  3.6207275041131
613  3.3378538725931
645  3.0969234759068
673  2.9025000649196
705  2.710567735902
749  2.537630563136
781  2.3763137041902
813  2.2188042578809
845  2.0805430213766
897  1.93185471365
945  1.8069679849369
1025  1.6800523201311
1069  1.5723481084542
1113  1.4849113916227
1185  1.3876365832063
1241  1.290483714306
1361  1.1997142237398
1429  1.1214673450835
1509  1.0451056364382
1597  0.97854833506471
1713  0.91203541813956
1845  0.85184441207852
1969  0.7961779781825
2105  0.74181884251724
2253  0.69794951449502
2433  0.64698754330325
2609  0.60317729295603
2797  0.56134757334659
3021  0.49010672194741
3393  0.40947750629942
4083  0.37074117307473
