0.31  96.868293292836
0.35  68.28786721798
0.44  38.007358440881
0.65  12.004844470493
1.27  5.7764904943949
2.31  2.6560624606787
4.18  2.1488094928295
6.34  2.0659151045211
8.22  1.6330943703622
10.27  1.314791373671
12.31  1.1878900054288
14.48  0.89224872251402
16.85  0.56301394818437
20.56  0.42421314107591
24  0.26904810781927
27.4  0.19590199659896
31.28  0.10967006674685
36.02  0.0775620775553
41.14  0.063101347969355
46.73  0.039483289040286
54.64  0.025387027469837
64.81  0.015033662200837
76.97  0.0092506717034685
