28  100.62091216017
44  96.868293292836
88  68.28786721798
176  38.007358440881
400  12.004844470493
548  5.7764904943949
936  2.6560624606787
1097  2.1488094928295
1157  2.0659151045211
1213  1.6330943703622
1355  1.314791373671
1401  1.1878900054288
1467  0.89224872251402
1690  0.56301394818437
1818  0.42421314107591
1978  0.26904810781927
2168  0.19590199659896
2452  0.10967006674685
2680  0.0775620775553
2846  0.063101347969355
3656  0.039483289040286
4488  0.025387027469837
5254  0.015033662200837
5876  0.0092506717034685
