28  100.82818614014
44  96.627623102045
88  68.869448974912
176  37.789606942399
400  11.78702118834
548  5.6373534690676
936  2.51625833779
1097  2.0126789034926
1157  1.9082054414192
1213  1.5558157187328
1355  1.2189312307424
1401  1.1193380631437
1467  0.85829931343657
1690  0.54411079739933
1818  0.41403658304684
1978  0.26235866304379
2168  0.19226146240677
2452  0.10708590440696
2680  0.076116317162229
2846  0.062396933363802
3656  0.039036064778093
4488  0.025111109418393
5254  0.014848662527423
5876  0.0091315629161954
