0.09  46.639601006697
0.21  21.72243394539
0.56  12.949804923631
0.89  7.7433775139086
1.46  5.1906723808115
2.15  2.3139100119665
3.24  1.5015639454622
4.16  1.0327500345424
5.16  0.6425600366914
7.17  0.4190308523238
9.89  0.29140191420947
12.36  0.200487425246
15.78  0.13768251396562
19  0.066039704727272
23.06  0.038433498556835
26.78  0.026118853131986
31.88  0.017898870253453
37.45  0.011683118522086
41.98  0.0074897879909912
47.98  0.0049775433674461
54.66  0.0032924588992285
62.88  0.0020850611674773
72.35  0.0013657888116705
83.14  0.00079057893893564
