42  52.360873844979
44  46.827167659516
52  33.777690846091
58  28.224227570296
80  19.025701986153
88  15.585801081172
100  10.923617573347
132  7.3638703774293
178  4.8614306700251
252  3.7598112493375
364  2.7720529901531
506  1.9841808294397
732  1.4500880932371
1014  1.0489687748702
1334  0.76483043662015
1818  0.54738601463566
2460  0.38978450164388
3396  0.27626110370235
4700  0.19494339280861
6512  0.1393985919607
8968  0.098640858755876
12542  0.069984479757411
17442  0.049831457556239
24068  0.035734260369786
33082  0.025559154904502
46038  0.018243822694783
