0.18  1.8266878819134
0.36  1.240838898927
0.68  0.83996728197612
1.26  0.67764319757655
2.08  0.54977311308368
3.49  0.40892882197588
5.79  0.33578983052386
8.55  0.24072714852988
12.42  0.18712373520565
17.88  0.14940615563397
23.71  0.10702115412991
31.61  0.076904042454042
41.26  0.055020225177694
52.44  0.039118524672354
65.26  0.027229447680249
81.05  0.019226146578339
98.24  0.013556132396118
118.76  0.0095773275074948
143.13  0.0067699034892373
168.46  0.0047746704606403
197.84  0.00337789384827
231.74  0.0023897979576064
270.99  0.0016961576316631
316.33  0.0012061403010688
369.64  0.00085255004048695
