19  91.767146763247
20  70.209578082116
22  49.370080341801
23  40.862377940771
25  32.447672780005
27  26.395823052229
30  23.119160557705
35  17.302990056756
46  12.063795006789
64  8.6686793374131
76  6.8963635935591
106  5.1507721256042
153  4.2049371543531
153  4.475864056615
153  4.7035775439244
153  4.8263607356474
155  4.5737427524927
166  4.1230290295156
174  3.8744672259742
233  3.2273148049323
313  2.712974750694
429  2.2840122143388
641  1.849642555718
937  1.517373380731
1352  1.2664405875256
2016  1.032398156044
2111  1.00749865745
2136  1.0017598142523
2955  0.85007924398081
3694  0.75896589938536
5518  0.61866548519963
8993  0.48399801937597
11877  0.42067225658866
17996  0.34202102056004
27452  0.27628506180923
39034  0.23136115203023
57439  0.19092387656068
