0.07  54.292913527062
0.13  41.305960852027
0.2  29.622798016785
0.27  24.082560164404
0.35  18.223097318881
0.43  12.1255634533
0.53  7.7740507492534
0.66  5.2955640944297
0.81  3.5496551706139
1.01  2.7975272551717
1.24  2.6827840062949
1.47  2.6433844952718
1.7  2.5112968187146
1.94  2.1353627058586
2.24  1.5292472441224
2.58  1.2219719809554
2.98  0.92723731991841
3.43  0.79247025085273
3.96  0.63171419034187
4.59  0.50679995168173
5.39  0.39261912235421
6.36  0.3192897946002
7.4  0.29129352188388
8.49  0.28983292067182
9.58  0.28983273216042
10.72  0.27992299931968
12.05  0.23186866709646
13.55  0.20006987563878
15.4  0.15165969063783
17.75  0.11673624251497
20.76  0.088229838464733
24.6  0.070464091213564
29.42  0.053692677754185
35.52  0.042572020404519
43.26  0.033368008876333
54.25  0.024405363515942
71.29  0.016878866964328
96.82  0.011964300448426
130.46  0.0093506122789541
178.08  0.0072687572472652
