0.838979209  58.257061437009
3.306242666  62.324237026296
4.137800559  56.1100749298
5.169238259  51.692436293077
6.727593346  59.296834977154
8.329216955  56.973724068191
10.059953456  55.849010452462
13.037087694  51.600130161278
17.677901375  48.079117881751
21.013896587  46.401166712513
25.183220004  44.866867525432
29.058021654  42.435724993358
34.406908828  36.245525269297
39.495279423  31.643572637207
45.953423699  27.289976812668
52.814870651  23.708566331159
60.505114969  18.864553415867
70.566294306  15.452943634738
82.287599775  11.981292851945
95.103768627  9.1960465314871
107.168063573  7.0370891664418
124.022779816  5.3752741007758
144.399681305  3.9947550723182
166.661378993  3.0472627692422
194.584204649  2.2683829373187
220.620934133  1.6393653561726
253.225786983  1.1789711101273
289.149426054  0.83093024708248
